person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,Actual_Default,Predicted_Default,Risk_Score,Loan_Grade,Home_Ownership,Loan_Intent
24,50000,0.0,7200,11.71,0.14,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0844302839375896,B,RENT,VENTURE
25,55800,1.0,4000,10.75,0.07,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0329613064536158,B,MORTGAGE,PERSONAL
29,78300,1.0,10000,18.09,0.13,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0,0.433151343705026,F,MORTGAGE,VENTURE
21,45000,0.0,4000,10.99,0.09,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0996636990361137,C,RENT,EDUCATION
26,47000,0.0,3000,5.79,0.06,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0197865113776707,A,MORTGAGE,PERSONAL
22,29244,0.0,3000,13.3,0.1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.7432207124289801,D,RENT,DEBTCONSOLIDATION
25,34000,9.0,2000,7.66,0.06,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0.0387208539083654,A,MORTGAGE,DEBTCONSOLIDATION
21,30000,2.0,12250,14.59,0.41,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.9857477897219856,D,RENT,DEBTCONSOLIDATION
28,54000,11.0,10000,16.02,0.19,8,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.8153648613552977,D,RENT,DEBTCONSOLIDATION
29,32000,1.0,6525,16.07,0.2,9,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1,0.8062628288930228,D,RENT,PERSONAL
31,34000,9.0,15000,9.88,0.44,6,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1,0.6297967517895927,B,RENT,VENTURE
24,87600,8.0,10000,13.49,0.11,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0.0264753191725647,C,MORTGAGE,VENTURE
29,90000,3.0,15000,6.99,0.17,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0205830159495791,A,MORTGAGE,EDUCATION
22,36000,6.0,7500,7.14,0.21,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0532176029273632,A,MORTGAGE,VENTURE
32,26000,4.0,13750,13.11,0.53,10,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0.4345086564824847,C,OWN,VENTURE
29,39000,12.0,16000,5.99,0.41,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.2650570275105993,A,MORTGAGE,EDUCATION
27,38500,0.0,11500,12.42,0.3,9,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0.5953238263331926,B,RENT,DEBTCONSOLIDATION
22,43000,6.0,13500,10.95,0.31,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0.3882452087042005,B,RENT,PERSONAL
25,50000,5.0,6000,12.99,0.12,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.2468932909592156,C,RENT,HOMEIMPROVEMENT
31,636000,2.0,17500,11.48,0.03,10,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0625892575833234,B,RENT,DEBTCONSOLIDATION
23,42870,7.0,2000,5.42,0.05,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0616462513870513,A,RENT,MEDICAL
37,74568,0.0,6000,14.26,0.08,16,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.095243083314746,C,RENT,PERSONAL
24,40000,3.0,11800,6.92,0.29,4,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.1941677714547662,A,RENT,VENTURE
24,42000,9.0,11000,5.42,0.26,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0965110889900919,A,MORTGAGE,PERSONAL
23,75996,7.0,15000,10.62,0.2,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0846642268942505,B,MORTGAGE,MEDICAL
26,135000,10.0,5000,11.36,0.04,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0749363349294593,B,RENT,MEDICAL
23,56000,4.0,6000,5.99,0.11,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0174070638326457,A,MORTGAGE,VENTURE
32,65000,6.0,5600,11.58,0.09,5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0345723801523955,B,MORTGAGE,PERSONAL
31,38000,2.0,2000,11.36,0.05,8,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0476465570601403,B,MORTGAGE,MEDICAL
24,62000,8.0,10000,13.99,0.16,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0621546326465166,C,MORTGAGE,EDUCATION
22,32244,2.0,11100,12.21,0.34,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,0.4582731770204568,B,RENT,VENTURE
28,70000,0.0,5275,10.99,0.08,5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0217947698075061,B,MORTGAGE,VENTURE
23,55000,5.0,7750,6.17,0.14,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0330064246370997,A,MORTGAGE,PERSONAL
28,140000,0.0,7400,6.03,0.05,6,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0572039477785202,A,RENT,HOMEIMPROVEMENT
34,39312,5.0,10000,15.7,0.25,7,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,1,0.8403878128629041,D,RENT,PERSONAL
24,40944,0.0,8200,11.36,0.2,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.3160809988695564,B,RENT,MEDICAL
42,82000,6.0,22000,10.99,0.27,12,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2204134877781638,B,RENT,DEBTCONSOLIDATION
22,66000,6.0,15000,11.72,0.23,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.085936219102606,C,MORTGAGE,EDUCATION
27,65000,2.0,10000,12.53,0.15,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0957402886693527,B,MORTGAGE,DEBTCONSOLIDATION
32,76254,3.0,14000,10.38,0.18,5,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1825168024388266,B,RENT,HOMEIMPROVEMENT
25,41508,4.0,6400,14.79,0.15,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.2907177487462388,C,RENT,MEDICAL
25,120000,5.0,10000,6.62,0.08,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.022191145021794,A,MORTGAGE,MEDICAL
22,64000,5.0,6600,8.9,0.1,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1014077353126986,A,RENT,DEBTCONSOLIDATION
25,28800,3.0,6000,10.99,0.21,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0.0233137675213759,C,OWN,VENTURE
31,56400,1.0,7500,11.48,0.13,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.069266502349417,B,RENT,VENTURE
30,85000,3.0,25000,12.21,0.29,6,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2439511948376857,B,RENT,HOMEIMPROVEMENT
28,24996,6.0,6000,5.99,0.24,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.1243981187085975,A,MORTGAGE,PERSONAL
22,35000,0.0,3000,10.99,0.09,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0838022579160145,B,RENT,EDUCATION
22,47580,6.0,4000,6.62,0.08,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.036103992265674,A,MORTGAGE,MEDICAL
24,49000,7.0,3500,7.88,0.07,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0344276328996718,A,MORTGAGE,MEDICAL
35,40000,0.0,5600,9.76,0.14,6,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1975940033365726,B,RENT,MEDICAL
22,166000,1.0,23450,11.36,0.14,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0109838018018174,B,MORTGAGE,EDUCATION
23,80000,5.0,15000,12.69,0.19,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0737356067937906,B,RENT,VENTURE
35,38760,2.0,8000,18.09,0.21,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,1,0.935801453645847,F,RENT,MEDICAL
23,80000,1.0,12000,13.48,0.15,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0496563896380433,C,MORTGAGE,EDUCATION
27,100000,9.0,20000,12.69,0.2,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1171145399000137,B,RENT,MEDICAL
28,35000,5.0,4250,16.96,0.12,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1,0.7059481646089775,F,RENT,VENTURE
27,150000,0.0,10000,8.59,0.07,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0020796946365551,A,OWN,EDUCATION
25,30000,5.0,4800,11.22,0.16,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.3531924036500877,C,RENT,DEBTCONSOLIDATION
23,36000,1.0,7500,12.61,0.21,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1,0.795829741298132,D,RENT,PERSONAL
23,93000,0.0,25000,14.59,0.27,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.7541871388390592,D,RENT,DEBTCONSOLIDATION
25,42000,2.0,10000,14.91,0.24,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.9026300736675344,D,RENT,DEBTCONSOLIDATION
32,46000,4.0,9000,7.51,0.2,5,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.2007653944385986,A,RENT,MEDICAL
23,23000,5.0,2400,5.99,0.1,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0583392132007135,A,RENT,EDUCATION
21,46200,5.0,6000,10.99,0.13,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0742331567454831,A,RENT,EDUCATION
28,58000,12.0,3000,10.99,0.05,8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0149320474924003,A,MORTGAGE,EDUCATION
22,56400,2.0,9500,8.9,0.17,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0840297382856696,A,RENT,EDUCATION
29,210000,2.0,14000,12.42,0.07,6,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0260214068178466,B,MORTGAGE,MEDICAL
36,49000,6.0,7000,10.74,0.14,16,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.1995526151753872,B,RENT,HOMEIMPROVEMENT
22,50000,5.0,10000,11.71,0.2,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.1839502141922285,B,RENT,PERSONAL
26,135000,6.0,15000,15.33,0.11,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.1704051188475191,D,MORTGAGE,EDUCATION
28,72500,1.0,12000,7.49,0.17,6,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1370025652927806,A,RENT,DEBTCONSOLIDATION
28,120000,4.0,20000,14.26,0.17,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0645058392210615,C,RENT,EDUCATION
25,30000,0.0,1500,16.82,0.05,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1,0.5299691589560631,E,RENT,EDUCATION
26,18000,2.0,2000,13.3,0.11,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,0.5974703147349756,D,RENT,EDUCATION
32,45000,8.0,2100,6.99,0.05,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.032882399441024,A,MORTGAGE,DEBTCONSOLIDATION
26,32000,1.0,7500,13.79,0.23,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,1,0.5072140081051951,C,RENT,MEDICAL
23,65004,4.0,3000,14.84,0.05,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0.4065833117255834,D,RENT,EDUCATION
23,48880,2.0,5500,10.99,0.11,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0832293656743509,B,RENT,EDUCATION
25,34000,2.0,5800,13.48,0.17,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.2281827436071758,C,MORTGAGE,HOMEIMPROVEMENT
22,72500,7.0,13200,7.29,0.18,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.027189006549921,A,MORTGAGE,EDUCATION
21,24000,5.0,2000,11.14,0.08,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0596434554145618,B,RENT,VENTURE
22,25440,6.0,4000,5.42,0.16,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1015193614778817,A,RENT,EDUCATION
23,58500,6.0,4000,8.0,0.07,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0340550484227426,A,MORTGAGE,MEDICAL
23,32535,6.0,4000,10.99,0.12,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2090976005066058,B,RENT,DEBTCONSOLIDATION
32,90000,6.0,15600,7.9,0.17,9,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0231060356144775,A,MORTGAGE,PERSONAL
23,44400,0.0,1500,11.63,0.03,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0372693310976249,B,RENT,VENTURE
24,54000,1.0,10000,14.11,0.19,4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,0.8284522209555272,D,RENT,DEBTCONSOLIDATION
23,30000,3.0,5600,10.99,0.19,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.1612307507935367,B,RENT,VENTURE
22,28080,4.0,4200,9.91,0.15,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0,0.2423829115845957,B,RENT,MEDICAL
25,55000,0.0,10000,5.42,0.18,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0966499784104014,A,RENT,PERSONAL
23,57000,7.0,10000,11.48,0.18,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2446252253257319,B,RENT,DEBTCONSOLIDATION
25,72600,5.0,6500,7.74,0.09,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0917726769933674,A,RENT,HOMEIMPROVEMENT
23,52800,6.0,3000,10.99,0.06,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.104215092036868,B,RENT,MEDICAL
28,85000,12.0,18000,12.53,0.21,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0704775630746297,B,MORTGAGE,MEDICAL
21,24000,0.0,6400,10.95,0.27,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.4079326023953101,B,RENT,EDUCATION
28,62400,2.0,14000,10.99,0.22,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.1080523176466859,B,RENT,VENTURE
25,60000,8.0,14000,11.12,0.23,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.009926692689389,B,OWN,VENTURE
22,28150,0.0,1600,6.39,0.06,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.079926065618911,A,RENT,MEDICAL
22,21600,6.0,1400,10.99,0.06,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0.0285267970811292,C,MORTGAGE,VENTURE
25,72500,2.0,9000,10.59,0.12,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1525065169638635,B,RENT,HOMEIMPROVEMENT
27,40000,0.0,8000,15.65,0.2,6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1,0.6972315197425378,D,RENT,VENTURE
24,86000,0.0,20000,10.99,0.23,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0.0524054197584894,B,MORTGAGE,PERSONAL
25,33000,6.0,8000,6.62,0.24,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0900628706126635,A,MORTGAGE,EDUCATION
23,100000,4.0,10000,13.57,0.1,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.073803645612878,C,MORTGAGE,DEBTCONSOLIDATION
35,123000,2.0,25000,17.19,0.2,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1,1,0.6506761732550349,E,RENT,HOMEIMPROVEMENT
22,97000,6.0,10000,13.57,0.1,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0610353311763464,C,MORTGAGE,MEDICAL
22,30000,0.0,5000,11.49,0.17,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1782265326922061,B,RENT,EDUCATION
26,40000,5.0,6000,10.62,0.15,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1060975510074942,B,MORTGAGE,MEDICAL
23,18000,1.0,3000,15.99,0.17,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.8920716326462563,D,RENT,HOMEIMPROVEMENT
29,60000,7.0,12000,9.91,0.2,7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2103314399882323,B,RENT,MEDICAL
24,68000,8.0,3600,7.74,0.05,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0328272563530744,A,MORTGAGE,HOMEIMPROVEMENT
23,68500,7.0,9800,14.84,0.14,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1,0,0.3622711532868252,D,MORTGAGE,PERSONAL
28,75000,8.0,7200,9.88,0.1,7,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.124040006019879,B,RENT,DEBTCONSOLIDATION
27,66000,12.0,8400,16.49,0.13,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.3128122737002808,D,MORTGAGE,EDUCATION
24,24000,0.0,6500,11.36,0.27,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.4071902926737903,B,RENT,EDUCATION
26,45000,1.0,4800,5.42,0.11,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1045625744191381,A,RENT,MEDICAL
28,31000,7.0,3600,14.11,0.12,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,1,0.7332952572588343,D,RENT,MEDICAL
28,75000,9.0,9600,10.62,0.13,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0678550549575238,B,MORTGAGE,DEBTCONSOLIDATION
22,34000,3.0,4975,7.51,0.15,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0.1945476064551177,A,RENT,DEBTCONSOLIDATION
23,95000,7.0,15000,15.05,0.16,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,0.3901877966563046,D,RENT,VENTURE
22,51012,1.0,20000,17.49,0.39,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1,0.932804388557928,D,RENT,PERSONAL
22,48000,1.0,4100,11.99,0.09,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1674503597812538,B,RENT,DEBTCONSOLIDATION
28,100511,1.0,21000,10.99,0.21,5,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.644045034285161,D,RENT,DEBTCONSOLIDATION
22,18200,4.0,6000,7.66,0.33,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.7077680019653398,A,RENT,HOMEIMPROVEMENT
29,135000,10.0,11000,11.83,0.08,7,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0121297878983739,B,MORTGAGE,VENTURE
36,62000,9.0,4800,8.0,0.08,12,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.01652658071399,A,MORTGAGE,EDUCATION
25,36400,2.0,18200,9.91,0.5,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,1,0.8273399544901026,B,RENT,PERSONAL
23,60000,5.0,7200,10.99,0.12,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0612060207602145,A,MORTGAGE,DEBTCONSOLIDATION
21,55000,5.0,12000,10.62,0.22,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.273975687906328,B,RENT,MEDICAL
48,60000,0.0,2500,7.29,0.04,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0303362239858062,A,MORTGAGE,DEBTCONSOLIDATION
30,120000,15.0,11000,6.03,0.09,5,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0096588180530315,A,MORTGAGE,EDUCATION
24,51000,2.0,5000,14.74,0.1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.7136272432069252,D,RENT,DEBTCONSOLIDATION
25,73000,9.0,13600,11.99,0.19,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.1172047835195833,B,RENT,PERSONAL
27,64000,2.0,5000,12.99,0.08,8,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.1786425831175963,C,RENT,DEBTCONSOLIDATION
29,82000,5.0,21000,14.65,0.26,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.0173788519359791,C,OWN,PERSONAL
24,34000,0.0,9000,11.83,0.26,4,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0.5274060900142814,B,RENT,DEBTCONSOLIDATION
24,58000,8.0,8000,13.43,0.14,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.058169608486211,C,MORTGAGE,EDUCATION
24,98450,8.0,2700,13.49,0.03,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0588663440299882,C,RENT,EDUCATION
23,113000,4.0,12000,7.66,0.11,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0325020926707886,A,MORTGAGE,DEBTCONSOLIDATION
33,26400,13.0,7000,11.36,0.27,9,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0301811027558167,B,OWN,VENTURE
26,108000,7.0,10000,13.57,0.09,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.065813439830607,C,MORTGAGE,HOMEIMPROVEMENT
28,114000,4.0,12000,10.99,0.11,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0362622893829327,A,MORTGAGE,DEBTCONSOLIDATION
23,61000,2.0,4000,16.0,0.07,4,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.6659213879195617,D,RENT,DEBTCONSOLIDATION
21,50350,3.0,3600,7.88,0.07,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0410956351481643,A,RENT,EDUCATION
21,37500,5.0,6000,11.49,0.16,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0094804105716269,B,OWN,VENTURE
28,60000,4.0,3500,10.25,0.06,10,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0283503221059715,B,MORTGAGE,PERSONAL
26,47000,5.0,16250,12.42,0.35,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0.4613702040649182,B,RENT,PERSONAL
30,50000,4.0,20000,13.49,0.4,10,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0.4908055214925133,C,RENT,VENTURE
27,39600,7.0,9900,6.54,0.25,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0375214178859715,A,OWN,HOMEIMPROVEMENT
21,78000,4.0,10000,5.99,0.13,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0346302808631633,A,RENT,VENTURE
26,45000,9.0,10000,16.89,0.22,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,1,0.6170911007114968,D,MORTGAGE,PERSONAL
26,48000,10.0,15000,11.12,0.31,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.024217091693131,B,OWN,VENTURE
